formula,gfa
Al61Y39,0
Al60Y40,0
Al59Y41,0
Al58Y42,0
Al57Y43,0
Al56Y44,0
Al55Y45,0
Al54Y46,0
Al53Y47,0
Al52Y48,0
Al51Y49,0
Al50Y50,0
Al49Y51,0
Al48Y52,0
Al47Y53,0
Al46Y54,0
Al45Y55,0
Al44Y56,0
Al43Y57,0
Al42Y58,0
Al41Y59,0
Al40Y60,0
Al39Y61,0
Al38Y62,0
Al37Y63,0
Al36Y64,0
Al35Y65,0
Al34Y66,0
Al33Y67,0
Al32Y68,0
Al31Y69,0
Al30Y70,0
Al29Y71,0
Al28Y72,0
Al27Y73,0
Al26Y74,0
Al25Y75,0
Al24Y76,0
Al23Y77,0
Al22Y78,0
Al21Y79,0
Al20Y80,0
Al19Y81,0
Al18Y82,0
Al17Y83,0
Al16Y84,0
Al15Y85,0
Al14Y86,0
Al13Y87,0
Al12Y88,0
Al11Y89,0
Al10Y90,0
Al9Y91,0
Al8Y92,0
Al7Y93,0
Al6Y94,0
Al5Y95,0
Al4Y96,0
Al3Y97,0
Al2Y98,0
Al1Y99,0
Al0Y100,0
Al100Yb0,0
Al99Yb1,0
Al98Yb2,0
Al97Yb3,0
Al96Yb4,0
Al95Yb5,0
Al94Yb6,0
Al93Yb7,0
Al92Yb8,0
Al91Yb9,1
Al90Yb10,1
Al89Yb11,1
Al88Yb12,1
Al87Yb13,1
Al86Yb14,0
Al85Yb15,0
Al84Yb16,0
Al83Yb17,0
Al82Yb18,0
Al81Yb19,0
Al80Yb20,0
Al79Yb21,0
Al78Yb22,0
Al77Yb23,0
Al76Yb24,0
Al75Yb25,0
Al74Yb26,0
Al73Yb27,0
Al72Yb28,0
Al71Yb29,0
Al70Yb30,0
Al69Yb31,0
Al68Yb32,0
Al67Yb33,0
Al66Yb34,0
Al65Yb35,0
Al64Yb36,0
Al63Yb37,0
Al62Yb38,0
Al61Yb39,0
Al60Yb40,0
Al59Yb41,0
Al58Yb42,0
Al57Yb43,0
Al56Yb44,0
Al55Yb45,0
Al54Yb46,0
Al53Yb47,0
Al52Yb48,0
Al51Yb49,0
Al50Yb50,0
Al49Yb51,0
Al48Yb52,0
Al47Yb53,0
Al46Yb54,0
Al45Yb55,0
Al44Yb56,0
Al43Yb57,0
Al42Yb58,0
Al41Yb59,0
Al40Yb60,0
Al39Yb61,0
Al38Yb62,0
Al37Yb63,0
Al36Yb64,0
Al35Yb65,0
Al34Yb66,0
Al33Yb67,0
Al32Yb68,0
Al31Yb69,0
Al30Yb70,0
Al29Yb71,0
Al28Yb72,0
Al27Yb73,0
Al26Yb74,0
Al25Yb75,0
Al24Yb76,0
Al23Yb77,0
Al22Yb78,0
Al21Yb79,0
Al20Yb80,0
Al19Yb81,0
Al18Yb82,0
Al17Yb83,0
Al16Yb84,0
Al15Yb85,0
Al14Yb86,0
Al13Yb87,0
Al12Yb88,0
Al11Yb89,0
Al10Yb90,0
Al9Yb91,0
Al8Yb92,0
Al7Yb93,0
Al6Yb94,0
Al5Yb95,0
Al4Yb96,0
Al3Yb97,0
Al2Yb98,0
Al1Yb99,0
Al0Yb100,0
Al100Ti0,0
Al99Ti1,0
Al98Ti2,0
Al97Ti3,0
Al96Ti4,0
Al95Ti5,0
Al94Ti6,0
Al93Ti7,0
Al92Ti8,0
Al91Ti9,0
Al90Ti10,0
Al89Ti11,0
Al88Ti12,0
Al87Ti13,0
Al86Ti14,0
Al85Ti15,0
Al84Ti16,0
Al83Ti17,0
Al82Ti18,0
Al81Ti19,0
Al80Ti20,0
Al79Ti21,0
Al78Ti22,0
Al77Ti23,0
Al76Ti24,0
Al75Ti25,0
Al74Ti26,0
Al73Ti27,0
Al72Ti28,0
Al71Ti29,0
Al70Ti30,0
Al69Ti31,0
Al68Ti32,0
Al67Ti33,0
Al66Ti34,1
Al65Ti35,1
Al64Ti36,1
Al63Ti37,1
Al62Ti38,1
Al61Ti39,1
Al60Ti40,1
Al59Ti41,1
Al58Ti42,1
Al57Ti43,1
Al56Ti44,1
Al55Ti45,1
Al54Ti46,1
Al53Ti47,1
Al52Ti48,1
Al51Ti49,1
Al50Ti50,1
Al49Ti51,1
Al48Ti52,1
Al47Ti53,1
Al46Ti54,1
Al45Ti55,0
Al44Ti56,0
Al43Ti57,0
Al42Ti58,0
Al41Ti59,0
Al40Ti60,0
Al39Ti61,0
Al38Ti62,0
Al37Ti63,0
Al36Ti64,0
Al35Ti65,0
Al34Ti66,0
Al33Ti67,0
Al32Ti68,0
Al31Ti69,0
Al30Ti70,0
Al29Ti71,0
Al28Ti72,0
Al27Ti73,0
Al26Ti74,0
Al25Ti75,0
Al24Ti76,0
Al23Ti77,0
Al22Ti78,0
Al21Ti79,0
Al20Ti80,0
Al19Ti81,0
Al18Ti82,0
Al17Ti83,0
Al16Ti84,0
Al15Ti85,0
Al14Ti86,0
Al13Ti87,0
Al12Ti88,0
Al11Ti89,0
Al10Ti90,0
Al9Ti91,0
Al8Ti92,0
Al7Ti93,0
Al6Ti94,0
Al5Ti95,0
Al4Ti96,0
Al3Ti97,0
Al2Ti98,0
Al1Ti99,0
Al0Ti100,0
Al100U0,0
Al99U1,0
Al98U2,0
Al97U3,0
Al96U4,0
Al95U5,0
Al94U6,0
Al93U7,0
Al92U8,1
Al91U9,1
Al90U10,1
Al89U11,0
Al88U12,0
Al87U13,0
Al86U14,0
Al85U15,0
Al84U16,0
Al83U17,0
Al82U18,0
Al81U19,0
Al80U20,0
Al79U21,0
Al78U22,0
Al77U23,0
Al76U24,0
Al75U25,0
Al74U26,0
Al73U27,0
Al72U28,0
Al71U29,0
Al70U30,0
Al69U31,0
Al68U32,0
Al67U33,0
Al66U34,0
Al65U35,0
Al64U36,0
Al63U37,0
Al62U38,0
Al61U39,0
Al60U40,0
Al59U41,0
Al58U42,0
Al57U43,0
Al56U44,0
Al55U45,0
Al54U46,0
Al53U47,0
Al52U48,0
Al51U49,0
Al50U50,0
Al49U51,0
Al48U52,0
Al47U53,0
Al46U54,0
Al45U55,0
Al44U56,0
Al43U57,0
Al42U58,0
Al41U59,0
Al40U60,0
Al39U61,0
Al38U62,0
Al37U63,0
Al36U64,0
Al35U65,0
Al34U66,0
Al33U67,0
Al32U68,0
Al31U69,0
Al30U70,0
Al29U71,0
Al28U72,0
Al27U73,0
Al26U74,0
Al25U75,0
Al24U76,0
Al23U77,0
Al22U78,0
Al21U79,0
Al20U80,0
Al19U81,0
Al18U82,0
Al17U83,0
Al16U84,0
Al15U85,0
Al14U86,0
Al13U87,0
Al12U88,0
Al11U89,0
Al10U90,0
Al9U91,0
Al8U92,0
Al7U93,0
Al6U94,0
Al5U95,0
Al4U96,0
Al3U97,0
Al2U98,0
Al1U99,0
Al0U100,0
Al100Zr0,0
Al99Zr1,0
Al98Zr2,0
Al97Zr3,0
Al96Zr4,0
Al95Zr5,0
Al94Zr6,0
Al93Zr7,0
Al92Zr8,0
Al91Zr9,0
Al90Zr10,0
Al89Zr11,0
Al88Zr12,0
Al87Zr13,0
Al86Zr14,0
Al85Zr15,0
Al84Zr16,0
Al83Zr17,0
Al82Zr18,0
Al81Zr19,0
Al80Zr20,0
Al79Zr21,0
Al78Zr22,0
Al77Zr23,0
Al76Zr24,0
Al75Zr25,0
Al74Zr26,0
Al73Zr27,0
Al72Zr28,0
Al71Zr29,0
Al70Zr30,0
Al69Zr31,0
Al68Zr32,0
Al67Zr33,0
Al66Zr34,0
Al65Zr35,0
Al64Zr36,0
Al63Zr37,0
Al62Zr38,0
Al61Zr39,0
Al60Zr40,0
Al59Zr41,0
Al58Zr42,0
Al57Zr43,0
Al56Zr44,0
Al55Zr45,1
Al54Zr46,1
Al53Zr47,1
Al52Zr48,1
Al51Zr49,1
Al50Zr50,1
Al49Zr51,1
Al48Zr52,1
Al47Zr53,1
Al46Zr54,0
Al45Zr55,0
Al44Zr56,0
Al43Zr57,0
Al42Zr58,0
Al41Zr59,0
Al40Zr60,0
Al39Zr61,0
Al38Zr62,0
Al37Zr63,0
Al36Zr64,0
Al35Zr65,0
Al34Zr66,0
Al33Zr67,0
Al32Zr68,0
Al31Zr69,0
Al30Zr70,0
Al29Zr71,0
Al28Zr72,0
Al27Zr73,0
Al26Zr74,0
Al25Zr75,0
Al24Zr76,0
Al23Zr77,0
Al22Zr78,0
Al21Zr79,0
Al20Zr80,0
Al19Zr81,0
Al18Zr82,0
Al17Zr83,0
Al16Zr84,0
Al15Zr85,0
Al14Zr86,0
Al13Zr87,0
Al12Zr88,0
Al11Zr89,0
Al10Zr90,0
Al9Zr91,0
Al8Zr92,0
Al7Zr93,0
Al6Zr94,0
Al5Zr95,0
Al4Zr96,0
Al3Zr97,0
Al2Zr98,0
Al1Zr99,0
Al0Zr100,0
Al100Zr0,0
Al99Zr1,0
Al98Zr2,0
Al97Zr3,0
Al96Zr4,0
Al95Zr5,0
Al94Zr6,0
Al93Zr7,0
Al92Zr8,0
Al91Zr9,0
Al90Zr10,0
Al89Zr11,0
Al88Zr12,0
Al87Zr13,0
Al86Zr14,0
Al85Zr15,0
Al84Zr16,0
Al83Zr17,0
Al82Zr18,0
Al81Zr19,0
Al80Zr20,0
Al79Zr21,0
Al78Zr22,0
Al77Zr23,0
Al76Zr24,0
Al75Zr25,0
Al74Zr26,0
Al73Zr27,0
Al72Zr28,0
Al71Zr29,0
Al70Zr30,0
Al69Zr31,0
Al68Zr32,0
Al67Zr33,0
Al66Zr34,0
Al65Zr35,0
Al64Zr36,0
Al63Zr37,0
Al62Zr38,0
Al61Zr39,0
Al60Zr40,0
Al59Zr41,0
Al58Zr42,0
Al57Zr43,0
Al56Zr44,0
Al55Zr45,0
Al54Zr46,0
Al53Zr47,0
Al52Zr48,0
Al51Zr49,0
Al50Zr50,0
Al49Zr51,0
Al48Zr52,0
Al47Zr53,0
Al46Zr54,0
Al45Zr55,0
Al44Zr56,0
Al43Zr57,0
Al42Zr58,0
Al41Zr59,0
Al40Zr60,0
Al39Zr61,0
Al38Zr62,0
Al37Zr63,1
Al36Zr64,1
Al35Zr65,1
Al34Zr66,1
Al33Zr67,1
Al32Zr68,1
Al31Zr69,1
Al30Zr70,1
Al29Zr71,1
Al28Zr72,1
Al27Zr73,1
Al26Zr74,1
Al25Zr75,0
Al24Zr76,0
Al23Zr77,0
Al22Zr78,0
Al21Zr79,0
Al20Zr80,0
Al19Zr81,0
Al18Zr82,0
Al17Zr83,0
Al16Zr84,0
Al15Zr85,0
Al14Zr86,0
Al13Zr87,0
Al12Zr88,0
Al11Zr89,0
Al10Zr90,0
Al9Zr91,0
Al8Zr92,0
Al7Zr93,0
Al6Zr94,0
Al5Zr95,0
Al4Zr96,0
Al3Zr97,0
Al2Zr98,0
Al1Zr99,0
Al0Zr100,0
Be100Ti0,0
Be99Ti1,0
Be98Ti2,0
Be97Ti3,0
Be96Ti4,0
Be95Ti5,0
Be94Ti6,0
Be93Ti7,0
Be92Ti8,0
Be91Ti9,0
Be90Ti10,0
Be89Ti11,0
Be88Ti12,0
Be87Ti13,0
Be86Ti14,0
Be85Ti15,0
Be84Ti16,0
Be83Ti17,0
Be82Ti18,0
Be81Ti19,0
Be80Ti20,0
Be79Ti21,0
Be78Ti22,0
Be77Ti23,0
Be76Ti24,0
Be75Ti25,0
Be74Ti26,0
Be73Ti27,0
Be72Ti28,0
Be71Ti29,0
Be70Ti30,0
Be69Ti31,0
Be68Ti32,0
Be67Ti33,0
Be66Ti34,0
Be65Ti35,0
Be64Ti36,0
Be63Ti37,0
Be62Ti38,0
Be61Ti39,0
Be60Ti40,0
Be59Ti41,0
Be58Ti42,0
Be57Ti43,0
Be56Ti44,0
Be55Ti45,0
Be54Ti46,0
Be53Ti47,0
Be52Ti48,0
Be51Ti49,0
Be50Ti50,0
Be49Ti51,0
Be48Ti52,0
Be47Ti53,0
Be46Ti54,0
Be45Ti55,0
Be44Ti56,0
Be43Ti57,0
Be42Ti58,0
Be41Ti59,1
Be40Ti60,1
Be39Ti61,1
Be38Ti62,1
Be37Ti63,1
Be36Ti64,0
Be35Ti65,0
Be34Ti66,0
Be33Ti67,0
Be32Ti68,0
Be31Ti69,0
Be30Ti70,0
Be29Ti71,0
Be28Ti72,0
Be27Ti73,0
Be26Ti74,0
Be25Ti75,0
Be24Ti76,0
Be23Ti77,0
Be22Ti78,0
Be21Ti79,0
Be20Ti80,0
Be19Ti81,0
Be18Ti82,0
Be17Ti83,0
Be16Ti84,0
Be15Ti85,0
Be14Ti86,0
Be13Ti87,0
Be12Ti88,0
Be11Ti89,0
Be10Ti90,0
Be9Ti91,0
Be8Ti92,0
Be7Ti93,0
Be6Ti94,0
Be5Ti95,0
Be4Ti96,0
Be3Ti97,0
Be2Ti98,0
Be1Ti99,0
Be0Ti100,0
Be100Zr0,0
Be99Zr1,0
Be98Zr2,0
Be97Zr3,0
Be96Zr4,0
Be95Zr5,0
Be94Zr6,0
Be93Zr7,0
Be92Zr8,0
Be91Zr9,0
Be90Zr10,0
Be89Zr11,0
Be88Zr12,0
Be87Zr13,0
Be86Zr14,0
Be85Zr15,0
Be84Zr16,0
Be83Zr17,0
Be82Zr18,0
Be81Zr19,0
Be80Zr20,0
Be79Zr21,0
Be78Zr22,0
Be77Zr23,0
Be76Zr24,0
Be75Zr25,0
Be74Zr26,0
Be73Zr27,0
Be72Zr28,0
Be71Zr29,0
Be70Zr30,0
Be69Zr31,0
Be68Zr32,0
Be67Zr33,0
Be66Zr34,0
Be65Zr35,0
Be64Zr36,0
Be63Zr37,0
Be62Zr38,0
Be61Zr39,0
Be60Zr40,0
Be59Zr41,0
Be58Zr42,0
Be57Zr43,0
Be56Zr44,0
Be55Zr45,0
Be54Zr46,0
Be53Zr47,0
Be52Zr48,0
Be51Zr49,0
Be50Zr50,1
Be49Zr51,1
Be48Zr52,1
Be47Zr53,1
Be46Zr54,1
Be45Zr55,1
Be44Zr56,1
Be43Zr57,1
Be42Zr58,1
Be41Zr59,1
Be40Zr60,1
Be39Zr61,1
Be38Zr62,1
Be37Zr63,1
Be36Zr64,1
Be35Zr65,1
Be34Zr66,1
Be33Zr67,1
Be32Zr68,1
Be31Zr69,1
Be30Zr70,1
Be29Zr71,0
Be28Zr72,0
Be27Zr73,0
Be26Zr74,0
Be25Zr75,0
Be24Zr76,0
Be23Zr77,0
Be22Zr78,0
Be21Zr79,0
Be20Zr80,0
Be19Zr81,0
Be18Zr82,0
Be17Zr83,0
Be16Zr84,0
Be15Zr85,0
Be14Zr86,0
Be13Zr87,0
Be12Zr88,0
Be11Zr89,0
Be10Zr90,0
Be9Zr91,0
Be8Zr92,0
Be7Zr93,0
Be6Zr94,0
Be5Zr95,0
Be4Zr96,0
Be3Zr97,0
Be2Zr98,0
Be1Zr99,0
Be0Zr100,0
Co100Gd0,0
Co99Gd1,0
Co98Gd2,0
Co97Gd3,0
Co96Gd4,0
Co95Gd5,0
Co94Gd6,0
Co93Gd7,0
Co92Gd8,0
Co91Gd9,0
Co90Gd10,0
Co89Gd11,0
Co88Gd12,0
Co87Gd13,0
Co86Gd14,0
Co85Gd15,0
Co84Gd16,0
Co83Gd17,0
Co82Gd18,0
Co81Gd19,0
Co80Gd20,0
Co79Gd21,0
Co78Gd22,0
Co77Gd23,0
Co76Gd24,0
Co75Gd25,0
Co74Gd26,0
Co73Gd27,0
Co72Gd28,0
Co71Gd29,0
Co70Gd30,0
Co69Gd31,0
Co68Gd32,0
Co67Gd33,0
Co66Gd34,0
Co65Gd35,0
Co64Gd36,0
Co63Gd37,0
Co62Gd38,0
Co61Gd39,0
Co60Gd40,0
Co59Gd41,0
Co58Gd42,0
Co57Gd43,0
Co56Gd44,0
Co55Gd45,0
Co54Gd46,0
Co53Gd47,0
Co52Gd48,0
Co51Gd49,0
Co50Gd50,0
Co49Gd51,0
Co48Gd52,0
Co47Gd53,0
Co46Gd54,0
Co45Gd55,0
Co44Gd56,0
Co43Gd57,0
Co42Gd58,0
Co41Gd59,0
Co40Gd60,0
Co39Gd61,0
Co38Gd62,1
Co37Gd63,1
Co36Gd64,1
Co35Gd65,1
Co34Gd66,1
Co33Gd67,1
Co32Gd68,1
Co31Gd69,1
Co30Gd70,1
Co29Gd71,1
Co28Gd72,0
Co27Gd73,0
Co26Gd74,0
Co25Gd75,0
Co24Gd76,0
Co23Gd77,0
Co22Gd78,0
Co21Gd79,0
Co20Gd80,0
Co19Gd81,0
Co18Gd82,0
Co17Gd83,0
Co16Gd84,0
Co15Gd85,0
Co14Gd86,0
Co13Gd87,0
Co12Gd88,0
Co11Gd89,0
Co10Gd90,0
Co9Gd91,0
Co8Gd92,0
Co7Gd93,0
Co6Gd94,0
Co5Gd95,0
Co4Gd96,0
Co3Gd97,0
Co2Gd98,0
Co1Gd99,0
Co0Gd100,0
Co100Tb0,0
Co99Tb1,0
Co98Tb2,0
Co97Tb3,0
Co96Tb4,0
Co95Tb5,0
Co94Tb6,0
Co93Tb7,0
Co92Tb8,0
Co91Tb9,0
Co90Tb10,0
Co89Tb11,0
Co88Tb12,0
Co87Tb13,0
Co86Tb14,0
Co85Tb15,0
Co84Tb16,0
Co83Tb17,0
Co82Tb18,0
Co81Tb19,0
Co80Tb20,0
Co79Tb21,0
Co78Tb22,0
Co77Tb23,0
Co76Tb24,0
Co75Tb25,0
Co74Tb26,0
Co73Tb27,0
Co72Tb28,0
Co71Tb29,0
Co70Tb30,0
Co69Tb31,0
Co68Tb32,0
Co67Tb33,0
Co66Tb34,0
Co65Tb35,0
Co64Tb36,0
Co63Tb37,0
Co62Tb38,0
Co61Tb39,0
Co60Tb40,0
Co59Tb41,0
Co58Tb42,0
Co57Tb43,0
Co56Tb44,0
Co55Tb45,1
Co54Tb46,1
Co53Tb47,1
Co52Tb48,1
Co51Tb49,1
Co50Tb50,1
Co49Tb51,1
Co48Tb52,1
Co47Tb53,1
Co46Tb54,1
Co45Tb55,1
Co44Tb56,1
Co43Tb57,1
Co42Tb58,1
Co41Tb59,1
Co40Tb60,1
Co39Tb61,1
Co38Tb62,1
Co37Tb63,1
Co36Tb64,1
Co35Tb65,1
Co34Tb66,0
Co33Tb67,0
Co32Tb68,0
Co31Tb69,0
Co30Tb70,0
Co29Tb71,0
Co28Tb72,0
Co27Tb73,0
Co26Tb74,0
Co25Tb75,0
Co24Tb76,0
Co23Tb77,0
Co22Tb78,0
Co21Tb79,0
Co20Tb80,0
Co19Tb81,0
Co18Tb82,0
Co17Tb83,0
Co16Tb84,0
Co15Tb85,0
Co14Tb86,0
Co13Tb87,0
Co12Tb88,0
Co11Tb89,0
Co10Tb90,0
Co9Tb91,0
Co8Tb92,0
Co7Tb93,0
Co6Tb94,0
Co5Tb95,0
Co4Tb96,0
Co3Tb97,0
Co2Tb98,0
Co1Tb99,0
Co0Tb100,0
Co100Zr0,0
Co99Zr1,0
Co98Zr2,0
Co97Zr3,0
Co96Zr4,0
Co95Zr5,0
Co94Zr6,0
Co93Zr7,0
Co92Zr8,0
Co91Zr9,0
Co90Zr10,0
Co89Zr11,0
Co88Zr12,0
Co87Zr13,0
Co86Zr14,0
Co85Zr15,0
Co84Zr16,0
Co83Zr17,0
Co82Zr18,0
Co81Zr19,0
Co80Zr20,0
Co79Zr21,0
Co78Zr22,0
Co77Zr23,0
Co76Zr24,0
Co75Zr25,0
Co74Zr26,0
Co73Zr27,0
Co72Zr28,0
Co71Zr29,0
Co70Zr30,0
Co69Zr31,0
Co68Zr32,0
Co67Zr33,0
Co66Zr34,0
Co65Zr35,0
Co64Zr36,0
Co63Zr37,0
Co62Zr38,0
Co61Zr39,0
Co60Zr40,0
Co59Zr41,0
Co58Zr42,1
Co57Zr43,1
Co56Zr44,1
Co55Zr45,1
Co54Zr46,1
Co53Zr47,1
Co52Zr48,1
Co51Zr49,1
Co50Zr50,1
Co49Zr51,1
Co48Zr52,1
Co47Zr53,1
Co46Zr54,1
Co45Zr55,1
Co44Zr56,1
Co43Zr57,1
Co42Zr58,1
Co41Zr59,1
Co40Zr60,1
Co39Zr61,1
Co38Zr62,1
Co37Zr63,1
Co36Zr64,1
Co35Zr65,1
Co34Zr66,1
Co33Zr67,1
Co32Zr68,1
Co31Zr69,1
Co30Zr70,1
Co29Zr71,1
Co28Zr72,1
Co27Zr73,1
Co26Zr74,1
Co25Zr75,1
Co24Zr76,1
Co23Zr77,1
Co22Zr78,1
Co21Zr79,1
Co20Zr80,1
Co19Zr81,0
Co18Zr82,0
Co17Zr83,0
Co16Zr84,0
Co15Zr85,0
Co14Zr86,0
Co13Zr87,0
Co12Zr88,0
Co11Zr89,0
Co10Zr90,0
Co9Zr91,0
Co8Zr92,0
Co7Zr93,0
Co6Zr94,0
Co5Zr95,0
Co4Zr96,0
Co3Zr97,0
Co2Zr98,0
Co1Zr99,0
Co0Zr100,0
Cr100Fe0,0
Cr99Fe1,0
Cr98Fe2,0
Cr97Fe3,0
Cr96Fe4,0
Cr95Fe5,0
Cr94Fe6,0
Cr93Fe7,0
Cr92Fe8,0
Cr91Fe9,1
Cr90Fe10,1
Cr89Fe11,1
Cr88Fe12,1
Cr87Fe13,1
Cr86Fe14,1
Cr85Fe15,1
Cr84Fe16,1
Cr83Fe17,1
Cr82Fe18,1
Cr81Fe19,1
Cr80Fe20,1
Cr79Fe21,1
Cr78Fe22,1
Cr77Fe23,1
Cr76Fe24,1
Cr75Fe25,1
Cr74Fe26,1
Cr73Fe27,1
Cr72Fe28,1
Cr71Fe29,1
Cr70Fe30,1
Cr69Fe31,1
Cr68Fe32,1
Cr67Fe33,1
Cr66Fe34,1
Cr65Fe35,1
Cr64Fe36,1
Cr63Fe37,1
Cr62Fe38,1
Cr61Fe39,1
Cr60Fe40,1
Cr59Fe41,1
Cr58Fe42,1
Cr57Fe43,1
Cr56Fe44,1
Cr55Fe45,1
Cr54Fe46,1
Cr53Fe47,1
Cr52Fe48,1
Cr51Fe49,1
Cr50Fe50,1
Cr49Fe51,1
Cr48Fe52,1
Cr47Fe53,1
Cr46Fe54,1
Cr45Fe55,1
Cr44Fe56,1
Cr43Fe57,1
Cr42Fe58,1
Cr41Fe59,1
Cr40Fe60,0
Cr39Fe61,0
Cr38Fe62,0
Cr37Fe63,0
Cr36Fe64,0
Cr35Fe65,0
Cr34Fe66,0
Cr33Fe67,0
Cr32Fe68,0
Cr31Fe69,0
Cr30Fe70,0
Cr29Fe71,0
Cr28Fe72,0
Cr27Fe73,0
Cr26Fe74,0
Cr25Fe75,0
Cr24Fe76,0
Cr23Fe77,0
Cr22Fe78,0
Cr21Fe79,0
Cr20Fe80,0
Cr19Fe81,0
Cr18Fe82,0
Cr17Fe83,0
Cr16Fe84,0
Cr15Fe85,0
Cr14Fe86,0
Cr13Fe87,0
Cr12Fe88,0
Cr11Fe89,0
Cr10Fe90,0
Cr9Fe91,0
Cr8Fe92,0
Cr7Fe93,0
Cr6Fe94,0
Cr5Fe95,0
Cr4Fe96,0
Cr3Fe97,0
Cr2Fe98,0
Cr1Fe99,0
Cr0Fe100,0
Cr100Co0,0
Cr99Co1,0
Cr98Co2,0
Cr97Co3,0
Cr96Co4,0
Cr95Co5,0
Cr94Co6,0
Cr93Co7,0
Cr92Co8,0
Cr91Co9,0
Cr90Co10,0
Cr89Co11,0
Cr88Co12,0
Cr87Co13,0
Cr86Co14,0
Cr85Co15,1
Cr84Co16,1
Cr83Co17,1
Cr82Co18,1
Cr81Co19,1
Cr80Co20,1
Cr79Co21,1
Cr78Co22,1
Cr77Co23,1
Cr76Co24,1
Cr75Co25,1
Cr74Co26,1
Cr73Co27,1
Cr72Co28,1
Cr71Co29,1
Cr70Co30,1
Cr69Co31,1
Cr68Co32,1
Cr67Co33,1
Cr66Co34,1
Cr65Co35,1
Cr64Co36,1
Cr63Co37,1
Cr62Co38,1
Cr61Co39,1
Cr60Co40,1
Cr59Co41,1
Cr58Co42,1
Cr57Co43,1
Cr56Co44,1
Cr55Co45,1
Cr54Co46,1
Cr53Co47,1
Cr52Co48,1
Cr51Co49,1
Cr50Co50,1
Cr49Co51,1
Cr48Co52,1
Cr47Co53,1
Cr46Co54,1
Cr45Co55,1
Cr44Co56,1
Cr43Co57,0
Cr42Co58,0
Cr41Co59,0
Cr40Co60,0
Cr39Co61,0
Cr38Co62,0
Cr37Co63,0
Cr36Co64,0
Cr35Co65,0
Cr34Co66,0
Cr33Co67,0
Cr32Co68,0
Cr31Co69,0
Cr30Co70,0
Cr29Co71,0
Cr28Co72,0
Cr27Co73,0
Cr26Co74,0
Cr25Co75,0
Cr24Co76,0
Cr23Co77,0
Cr22Co78,0
Cr21Co79,0
Cr20Co80,0
Cr19Co81,0
Cr18Co82,0
Cr17Co83,0
Cr16Co84,0
Cr15Co85,0
Cr14Co86,0
Cr13Co87,0
Cr12Co88,0
Cr11Co89,0
Cr10Co90,0
Cr9Co91,0
Cr8Co92,0
Cr7Co93,0
Cr6Co94,0
Cr5Co95,0
Cr4Co96,0
Cr3Co97,0
Cr2Co98,0
Cr1Co99,0
Cr0Co100,0
Cr100Ni0,0
Cr99Ni1,0
Cr98Ni2,0
Cr97Ni3,0
Cr96Ni4,0
Cr95Ni5,0
Cr94Ni6,0
Cr93Ni7,0
Cr92Ni8,0
Cr91Ni9,0
Cr90Ni10,0
Cr89Ni11,0
Cr88Ni12,0
Cr87Ni13,0
Cr86Ni14,0
Cr85Ni15,0
Cr84Ni16,0
Cr83Ni17,0
Cr82Ni18,0
Cr81Ni19,0
Cr80Ni20,0
Cr79Ni21,0
Cr78Ni22,0
Cr77Ni23,0
Cr76Ni24,0
Cr75Ni25,0
Cr74Ni26,0
Cr73Ni27,1
Cr72Ni28,1
Cr71Ni29,1
Cr70Ni30,1
Cr69Ni31,1
Cr68Ni32,1
Cr67Ni33,1
Cr66Ni34,1
Cr65Ni35,1
Cr64Ni36,1
Cr63Ni37,1
Cr62Ni38,1
Cr61Ni39,1
Cr60Ni40,1
Cr59Ni41,1
Cr58Ni42,1
Cr57Ni43,1
Cr56Ni44,1
Cr55Ni45,1
Cr54Ni46,1
Cr53Ni47,1
Cr52Ni48,1
Cr51Ni49,1
Cr50Ni50,1
Cr49Ni51,1
Cr48Ni52,0
Cr47Ni53,0
Cr46Ni54,0
Cr45Ni55,0
Cr44Ni56,0
Cr43Ni57,0
Cr42Ni58,0
Cr41Ni59,0
Cr40Ni60,0
Cr39Ni61,0
Cr38Ni62,0
Cr37Ni63,0
Cr36Ni64,0
Cr35Ni65,0
Cr34Ni66,0
Cr33Ni67,0
Cr32Ni68,0
Cr31Ni69,0
Cr30Ni70,0
Cr29Ni71,0
Cr28Ni72,0
Cr27Ni73,0
Cr26Ni74,0
Cr25Ni75,0
Cr24Ni76,0
Cr23Ni77,0
Cr22Ni78,0
Cr21Ni79,0
Cr20Ni80,0
Cr19Ni81,0
Cr18Ni82,0
Cr17Ni83,0
Cr16Ni84,0
Cr15Ni85,0
Cr14Ni86,0
Cr13Ni87,0
Cr12Ni88,0
Cr11Ni89,0
Cr10Ni90,0
Cr9Ni91,0
Cr8Ni92,0
Cr7Ni93,0
Cr6Ni94,0
Cr5Ni95,0
Cr4Ni96,0
Cr3Ni97,0
Cr2Ni98,0
Cr1Ni99,0
Cr0Ni100,0
Cr100Nb0,0
Cr99Nb1,0
Cr98Nb2,0
Cr97Nb3,0
Cr96Nb4,0
Cr95Nb5,0
Cr94Nb6,0
Cr93Nb7,0
Cr92Nb8,0
Cr91Nb9,0
Cr90Nb10,0
Cr89Nb11,1
Cr88Nb12,1
Cr87Nb13,1
Cr86Nb14,1
Cr85Nb15,1
Cr84Nb16,1
Cr83Nb17,1
Cr82Nb18,0
Cr81Nb19,0
Cr80Nb20,0
Cr79Nb21,0
Cr78Nb22,0
Cr77Nb23,0
Cr76Nb24,0
Cr75Nb25,0
Cr74Nb26,0
